param_foc1,param_val1,param_foc2,param_val2,first_virus,time,variable,value,nutrient,variable2,abund_type
z_nb,1e-4,z_nc,8.111308307896889e-18,RPV,500,H_np,44.99713639281797,+N+P,H,NA
z_nb,1e-4,z_nc,8.111308307896889e-18,RPV,500,V_b_np,4.570918870515859,+N+P,PAV_conc,con
z_nb,1e-4,z_nc,8.111308307896889e-18,RPV,500,V_c_np,9.899639718607466,+N+P,RPV_conc,con
z_nb,1e-4,z_nc,8.111308307896889e-18,RPV,500,VbH_low,4.729177340201059,low,PAV_pop,pop
z_nb,1e-4,z_nc,8.111308307896889e-18,RPV,500,VbH_n,4.730129099939087,+N,PAV_pop,pop
z_nb,1e-4,z_nc,8.111308307896889e-18,RPV,500,VbH_p,6.223947020727875,+P,PAV_pop,pop
z_nb,1e-4,z_nc,8.111308307896889e-18,RPV,500,VbH_np,6.2240923413677605,+N+P,PAV_pop,pop
z_nb,1e-4,z_nc,8.111308307896889e-18,RPV,500,VcH_low,7.639424858660555,low,RPV_pop,pop
z_nb,1e-4,z_nc,8.111308307896889e-18,RPV,500,VcH_n,8.232193938138693,+N,RPV_pop,pop
z_nb,1e-4,z_nc,8.111308307896889e-18,RPV,500,VcH_p,10.974003143520092,+P,RPV_pop,pop
z_nb,1e-4,z_nc,8.111308307896889e-18,RPV,500,VcH_np,11.552824594809985,+N+P,RPV_pop,pop
z_nb,1e-4,z_nc,1.2328467394420634e-17,RPV,500,R_n_low,1.2929195255199351e-8,low,R_n,NA
z_nb,1e-4,z_nc,1.2328467394420634e-17,RPV,500,R_p_low,2.3845955905336823e-9,low,R_p,NA
z_nb,1e-4,z_nc,1.2328467394420634e-17,RPV,500,Q_n_low,0.0109995188938429,low,Q_n,NA
z_nb,1e-4,z_nc,1.2328467394420634e-17,RPV,500,Q_p_low,7.482205500889753e-5,low,Q_p,NA
z_nb,1e-4,z_nc,1.2328467394420634e-17,RPV,500,H_low,1.4379278316685735,low,H,NA
z_nb,1e-4,z_nc,1.2328467394420634e-17,RPV,500,V_b_low,4.571443798658538,low,PAV_conc,con
z_nb,1e-4,z_nc,1.2328467394420634e-17,RPV,500,V_c_low,7.48168777321129,low,RPV_conc,con
z_nb,1e-4,z_nc,1.2328467394420634e-17,RPV,500,R_n_n,6.669971669821723e-7,+N,R_n,NA
z_nb,1e-4,z_nc,1.2328467394420634e-17,RPV,500,R_p_n,2.3845946074312605e-9,+N,R_p,NA
z_nb,1e-4,z_nc,1.2328467394420634e-17,RPV,500,Q_n_n,0.011000689584638556,+N,Q_n,NA
z_nb,1e-4,z_nc,1.2328467394420634e-17,RPV,500,Q_p_n,7.482205425677832e-5,+N,Q_p,NA
z_nb,1e-4,z_nc,1.2328467394420634e-17,RPV,500,H_n,1.4379284244047592,+N,H,NA
z_nb,1e-4,z_nc,1.2328467394420634e-17,RPV,500,V_b_n,4.572395371596335,+N,PAV_conc,con
z_nb,1e-4,z_nc,1.2328467394420634e-17,RPV,500,V_c_n,8.074456670411994,+N,RPV_conc,con
z_nb,1e-4,z_nc,1.2328467394420634e-17,RPV,500,R_n_p,4.1305748871754094e-10,+P,R_n,NA
z_nb,1e-4,z_nc,1.2328467394420634e-17,RPV,500,R_p_p,3.9055275884320424e-9,+P,R_p,NA
z_nb,1e-4,z_nc,1.2328467394420634e-17,RPV,500,Q_n_p,0.010999172835863524,+P,Q_n,NA
z_nb,1e-4,z_nc,1.2328467394420634e-17,RPV,500,Q_p_p,7.535606750048411e-5,+P,Q_p,NA
